representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
2,0.000,400.531,1.633,31.000,30.000,960.000,540.000,0,34.219,0.914,0.913,105.888,49.505,46.327
5,0.000,1010.904,1.633,28.000,30.000,1280.000,720.000,0,36.329,0.954,0.948,31.348,70.107,62.163
6,0.000,1072.923,1.567,28.000,30.000,1280.000,720.000,0,36.287,0.955,0.949,32.254,71.839,63.489
6,0.000,699.154,1.867,31.000,30.000,1920.000,1080.000,0,37.539,0.985,0.981,25.451,82.401,76.411
5,0.000,591.154,1.867,28.000,30.000,1280.000,720.000,0,37.311,0.985,0.981,26.281,81.290,77.464
5,0.000,602.353,1.867,28.000,30.000,1280.000,720.000,0,37.444,0.985,0.981,26.405,81.120,77.821
5,0.000,623.837,1.867,28.000,30.000,1280.000,720.000,0,37.449,0.984,0.980,29.157,80.533,77.482
7,0.000,1190.906,1.867,28.000,30.000,1920.000,1080.000,0,38.854,0.988,0.984,16.951,86.095,80.946
6,0.000,862.526,1.867,25.000,30.000,1280.000,720.000,0,38.830,0.989,0.984,16.956,85.559,81.000
6,0.000,818.040,1.867,25.000,30.000,1280.000,720.000,0,39.027,0.988,0.984,16.766,85.519,80.768
6,0.000,846.206,1.867,25.000,30.000,1280.000,720.000,0,38.950,0.987,0.983,16.511,85.347,80.429
6,0.000,839.486,1.867,25.000,30.000,1280.000,720.000,0,39.049,0.987,0.982,16.591,85.353,79.911
4,0.000,526.993,1.867,28.000,30.000,1280.000,720.000,0,38.130,0.982,0.978,28.019,80.313,75.696
8,0.000,2456.541,1.867,22.000,30.000,1920.000,1080.000,0,41.193,0.993,0.988,5.076,93.029,83.161
