representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
0,0.667,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,41.260
1,1.033,224.035,1.600,34.000,30.000,960.000,540.000,0,32.495,0.970,0.967,73.585,61.121,40.062
0,4.500,253.932,1.967,34.000,30.000,960.000,540.000,0,32.533,0.957,0.957,60.221,46.220,51.847
0,0.000,229.473,1.967,34.000,30.000,960.000,540.000,0,32.709,0.959,0.958,59.767,47.603,50.780
0,0.000,255.982,1.967,34.000,30.000,960.000,540.000,0,32.659,0.958,0.958,77.460,45.737,41.051
2,0.000,257.467,1.967,34.000,30.000,1280.000,720.000,0,34.623,0.976,0.974,74.214,62.387,19.136
2,0.000,301.137,1.900,31.000,30.000,960.000,540.000,0,35.396,0.977,0.976,47.588,62.846,24.912
2,0.000,352.514,1.033,31.000,30.000,960.000,540.000,0,36.461,0.969,0.970,36.054,61.670,19.000
0,0.000,192.743,1.033,28.000,30.000,640.000,360.000,0,36.410,0.972,0.972,41.399,56.135,20.548
0,0.000,340.783,1.867,34.000,30.000,960.000,540.000,0,29.038,0.845,0.847,482.965,19.545,23.071
0,0.000,442.290,1.867,28.000,30.000,640.000,360.000,0,30.190,0.902,0.898,251.553,26.685,19.786
0,0.000,347.841,1.867,34.000,30.000,960.000,540.000,0,28.980,0.839,0.842,436.964,19.844,14.446
0,0.000,454.453,1.867,28.000,30.000,640.000,360.000,0,29.867,0.890,0.887,250.264,25.777,0.000
0,0.000,302.854,1.867,34.000,30.000,960.000,540.000,0,29.526,0.845,0.850,396.774,23.646,0.000
0,0.000,348.934,1.833,34.000,30.000,960.000,540.000,0,29.214,0.845,0.850,402.299,22.365,0.000
