representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.000
4,0.000,338.584,1.700,28.000,30.000,1280.000,720.000,0,43.237,0.991,0.991,24.646,74.196,58.235
5,0.000,747.280,1.700,28.000,30.000,1920.000,1080.000,0,44.273,0.992,0.992,12.607,80.580,70.843
5,0.000,864.061,1.700,28.000,30.000,1920.000,1080.000,0,44.016,0.991,0.991,15.251,79.410,71.431
6,0.000,2153.845,1.700,22.000,30.000,1920.000,1080.000,0,46.618,0.994,0.994,6.295,91.182,82.608
6,0.000,1301.074,1.667,25.000,30.000,1920.000,1080.000,0,45.724,0.994,0.994,3.427,89.053,77.400
6,0.000,1534.248,1.900,25.000,30.000,1920.000,1080.000,0,45.021,0.995,0.994,4.321,88.310,76.544
6,0.000,1580.935,1.900,25.000,30.000,1920.000,1080.000,0,44.717,0.994,0.994,4.288,89.515,76.351
6,0.000,1092.097,1.900,25.000,30.000,1920.000,1080.000,0,45.367,0.995,0.994,1.649,90.783,76.579
7,0.000,2497.739,1.900,22.000,30.000,1920.000,1080.000,1,46.742,0.996,0.996,0.721,93.917,80.491
6,0.000,1256.328,1.900,25.000,30.000,1920.000,1080.000,0,45.853,0.996,0.995,5.713,89.039,77.298
6,0.000,963.154,1.900,25.000,30.000,1920.000,1080.000,0,45.847,0.995,0.994,3.090,88.780,76.965
6,0.000,904.349,1.900,25.000,30.000,1920.000,1080.000,0,46.307,0.995,0.994,2.723,89.226,82.316
7,0.000,2468.699,1.900,22.000,30.000,1920.000,1080.000,1,46.735,0.996,0.995,1.755,92.560,83.509
6,0.000,1518.933,1.767,25.000,30.000,1920.000,1080.000,0,45.801,0.995,0.994,2.149,89.687,79.264
