representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
2,0.000,457.705,1.933,25.000,30.000,1280.000,720.000,0,42.953,0.991,0.988,8.963,81.249,74.052
3,0.000,854.346,1.933,25.000,30.000,1920.000,1080.000,0,43.747,0.992,0.990,4.052,86.124,81.034
4,0.000,1297.022,1.933,22.000,30.000,1920.000,1080.000,0,44.522,0.994,0.991,2.391,90.203,84.103
4,0.000,1274.946,1.933,22.000,30.000,1920.000,1080.000,0,44.538,0.994,0.991,2.117,91.122,85.017
3,0.000,678.811,1.933,25.000,30.000,1920.000,1080.000,0,43.871,0.993,0.990,3.794,88.531,83.328
2,0.000,184.895,1.933,25.000,30.000,1280.000,720.000,0,43.884,0.993,0.990,6.497,86.048,82.034
3,0.233,659.851,1.933,28.000,30.000,1920.000,1080.000,0,42.807,0.991,0.988,12.196,81.763,74.138
0,0.000,207.501,1.933,28.000,30.000,640.000,360.000,0,37.903,0.972,0.973,103.472,50.794,39.414
2,0.000,342.679,1.933,25.000,30.000,960.000,540.000,0,41.943,0.988,0.986,17.024,76.297,69.603
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.337,85.893,81.741
4,0.000,1197.699,1.933,22.000,30.000,1920.000,1080.000,0,44.606,0.994,0.991,2.119,90.472,84.379
2,0.000,313.221,1.933,25.000,30.000,1280.000,720.000,0,43.386,0.992,0.989,8.654,82.850,78.241
5,0.000,2815.444,1.900,19.000,30.000,1920.000,1080.000,1,45.058,0.995,0.992,1.400,93.240,76.105
