representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.020
0,0.000,127.285,1.700,28.000,30.000,640.000,360.000,0,39.855,0.986,0.987,57.305,57.620,37.373
0,0.000,175.035,1.700,31.000,30.000,960.000,540.000,0,39.550,0.982,0.984,58.529,53.215,36.412
0,0.967,165.774,1.700,28.000,30.000,640.000,360.000,0,38.481,0.977,0.980,75.952,46.511,29.686
0,1.333,165.812,1.700,28.000,30.000,640.000,360.000,0,38.546,0.977,0.981,94.818,48.496,23.176
0,0.400,149.381,1.667,28.000,30.000,640.000,360.000,0,38.491,0.987,0.987,38.167,53.229,24.280
0,0.000,192.779,1.900,28.000,30.000,640.000,360.000,0,37.576,0.984,0.985,61.726,46.859,23.579
0,0.000,212.072,1.900,28.000,30.000,640.000,360.000,0,37.301,0.983,0.984,60.735,48.998,22.544
0,0.000,146.855,1.900,28.000,30.000,640.000,360.000,0,37.988,0.991,0.990,23.778,57.705,37.930
0,0.000,174.206,1.900,28.000,30.000,640.000,360.000,0,38.240,0.991,0.991,18.680,57.156,53.140
5,0.000,888.253,1.900,28.000,30.000,1920.000,1080.000,0,44.322,0.995,0.994,10.670,84.326,32.088
0,0.000,120.211,1.900,28.000,30.000,640.000,360.000,0,38.984,0.990,0.990,36.000,56.206,45.158
0,0.000,116.379,1.900,28.000,30.000,640.000,360.000,0,39.310,0.991,0.990,30.169,56.834,47.614
4,0.000,489.326,1.900,28.000,30.000,1280.000,720.000,0,42.047,0.991,0.991,13.982,74.975,17.596
2,0.000,255.781,1.767,25.000,30.000,640.000,360.000,0,40.025,0.991,0.990,15.572,62.992,0.000
