representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
3,0.000,841.523,1.933,25.000,30.000,1920.000,1080.000,0,43.855,0.992,0.990,4.253,87.016,80.259
3,0.000,854.346,1.933,25.000,30.000,1920.000,1080.000,0,43.747,0.992,0.990,4.042,86.124,81.724
3,0.000,786.790,1.933,25.000,30.000,1920.000,1080.000,0,43.852,0.993,0.990,4.566,86.321,81.776
3,0.000,769.883,1.933,25.000,30.000,1920.000,1080.000,0,43.873,0.993,0.990,3.991,87.689,82.552
3,0.000,678.811,1.933,25.000,30.000,1920.000,1080.000,0,43.871,0.993,0.990,3.819,88.531,83.000
4,0.000,706.030,1.933,22.000,30.000,1920.000,1080.000,0,45.027,0.994,0.992,2.895,91.872,86.310
3,0.000,659.851,1.933,28.000,30.000,1920.000,1080.000,0,42.807,0.991,0.988,12.131,81.763,77.017
0,0.000,207.501,1.933,28.000,30.000,640.000,360.000,0,37.903,0.972,0.973,103.472,50.794,40.345
1,0.000,248.098,1.933,28.000,30.000,960.000,540.000,0,40.650,0.984,0.983,32.639,69.022,58.190
2,0.000,380.988,1.933,25.000,30.000,1280.000,720.000,0,43.198,0.991,0.989,8.313,80.132,73.569
2,0.000,385.659,1.933,25.000,30.000,1280.000,720.000,0,43.104,0.991,0.989,7.975,81.719,75.759
3,0.000,578.114,1.933,25.000,30.000,1920.000,1080.000,0,44.201,0.993,0.991,4.654,87.592,82.672
3,0.000,597.802,1.900,25.000,30.000,1920.000,1080.000,0,44.125,0.993,0.990,4.259,87.704,83.158
