representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
5,0.000,609.511,1.167,31.000,30.000,1920.000,1080.000,0,38.204,0.992,0.989,3.050,86.431,71.971
5,0.000,762.817,1.733,31.000,30.000,1920.000,1080.000,0,38.144,0.989,0.987,6.946,83.055,75.615
5,0.000,906.069,1.733,31.000,30.000,1920.000,1080.000,0,37.744,0.987,0.985,30.657,82.258,73.904
4,0.000,830.072,1.733,31.000,30.000,1280.000,720.000,0,33.997,0.977,0.972,48.516,67.939,54.596
4,0.000,962.188,1.733,31.000,30.000,1280.000,720.000,0,32.844,0.974,0.967,56.608,65.071,48.942
4,0.000,635.630,1.600,37.000,30.000,1920.000,1080.000,0,31.874,0.976,0.970,24.049,67.088,46.479
6,0.133,864.240,2.000,25.000,30.000,1920.000,1080.000,0,41.974,0.995,0.994,1.728,93.532,83.500
5,0.733,536.893,1.800,28.000,30.000,1920.000,1080.000,0,41.849,0.994,0.992,5.256,89.215,80.537
3,0.000,209.809,1.800,31.000,30.000,1280.000,720.000,0,38.771,0.986,0.985,17.504,77.287,76.926
5,0.000,394.480,1.800,31.000,30.000,1920.000,1080.000,0,40.413,0.990,0.988,16.331,85.239,81.074
3,0.000,358.320,1.800,28.000,30.000,960.000,540.000,0,43.019,0.984,0.984,39.108,75.821,69.778
3,0.000,469.156,1.800,31.000,30.000,1280.000,720.000,0,35.817,0.981,0.977,30.038,69.951,55.389
4,0.000,487.218,1.800,25.000,30.000,640.000,360.000,0,37.599,0.981,0.979,128.551,67.691,75.019
5,0.000,312.893,1.800,19.000,30.000,640.000,360.000,0,43.824,0.992,0.990,46.850,79.210,83.778
5,0.000,426.631,1.700,25.000,30.000,1280.000,720.000,0,42.271,0.991,0.988,14.692,84.097,40.549
