representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
0,0.000,204.460,1.633,31.000,30.000,640.000,360.000,0,33.014,0.883,0.887,226.594,35.140,38.286
0,0.000,199.636,1.633,31.000,30.000,640.000,360.000,0,32.977,0.881,0.886,204.976,35.704,37.408
0,0.000,218.706,1.567,31.000,30.000,640.000,360.000,0,32.824,0.878,0.884,219.713,38.872,36.362
6,0.000,699.154,1.867,31.000,30.000,1920.000,1080.000,0,37.539,0.985,0.981,25.515,82.401,73.804
7,0.000,1088.807,1.867,28.000,30.000,1920.000,1080.000,0,38.780,0.989,0.986,16.136,87.096,81.429
7,0.000,1114.886,1.867,28.000,30.000,1920.000,1080.000,0,38.901,0.989,0.986,15.430,86.720,82.446
8,0.000,2616.921,1.867,22.000,30.000,1920.000,1080.000,0,41.265,0.995,0.991,5.432,93.791,85.589
8,0.000,2690.469,1.867,22.000,30.000,1920.000,1080.000,0,41.220,0.995,0.991,5.344,93.879,85.964
3,0.000,395.366,1.867,28.000,30.000,960.000,540.000,0,36.398,0.979,0.975,41.540,73.636,73.661
7,0.000,1082.640,1.867,28.000,30.000,1920.000,1080.000,0,39.064,0.988,0.983,17.576,85.577,80.089
7,0.000,1600.564,1.867,25.000,30.000,1920.000,1080.000,0,40.117,0.991,0.986,10.079,89.995,83.250
7,0.000,1129.170,1.867,28.000,30.000,1920.000,1080.000,0,39.086,0.986,0.982,17.670,85.619,80.804
8,0.000,2366.726,1.867,22.000,30.000,1920.000,1080.000,0,41.126,0.993,0.988,5.882,93.215,83.625
7,0.000,1535.653,1.867,25.000,30.000,1920.000,1080.000,0,40.261,0.990,0.985,9.025,89.882,82.929
