representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
5,0.000,1050.432,1.760,34.000,25.000,1280.000,720.000,0,27.375,0.967,0.957,52.923,60.661,32.500
5,0.000,1012.545,1.760,34.000,25.000,1280.000,720.000,0,28.671,0.966,0.959,63.138,60.748,36.455
6,0.160,970.386,1.760,34.000,25.000,1280.000,720.000,0,31.011,0.959,0.957,86.408,60.911,37.614
4,0.000,659.682,1.760,34.000,25.000,1280.000,720.000,0,31.647,0.958,0.953,53.346,61.015,40.841
4,0.880,784.262,1.680,34.000,25.000,1280.000,720.000,0,29.525,0.951,0.943,60.948,60.327,24.667
3,0.000,525.467,1.800,37.000,25.000,640.000,360.000,0,24.287,0.824,0.830,623.293,39.732,19.444
1,0.000,467.396,1.800,34.000,25.000,640.000,360.000,0,29.345,0.898,0.906,401.667,36.472,21.444
2,0.000,534.236,1.800,37.000,25.000,960.000,540.000,0,24.903,0.912,0.899,175.732,39.137,20.844
3,0.000,606.741,1.760,37.000,25.000,960.000,540.000,0,24.653,0.907,0.896,180.355,42.179,24.341
3,0.000,717.548,1.840,37.000,25.000,1280.000,720.000,0,25.558,0.954,0.941,90.996,50.203,32.717
5,0.000,1100.109,1.840,34.000,25.000,1280.000,720.000,0,28.608,0.968,0.959,37.964,66.615,39.761
4,0.000,1156.574,1.840,34.000,25.000,1280.000,720.000,0,28.164,0.964,0.954,59.988,55.781,38.848
5,0.000,1076.017,1.840,34.000,25.000,1280.000,720.000,0,28.621,0.967,0.959,55.237,61.531,17.087
