representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
7,0.125,1030.634,1.792,28.000,24.000,960.000,540.000,0,37.094,0.966,0.974,94.450,74.246,61.907
6,0.000,947.265,1.792,25.000,24.000,640.000,360.000,0,35.892,0.961,0.970,74.400,75.322,60.093
5,0.000,850.261,1.792,37.000,24.000,1280.000,720.000,0,27.012,0.883,0.900,118.807,53.774,25.860
5,0.000,936.076,1.792,37.000,24.000,1280.000,720.000,0,26.308,0.886,0.901,120.049,55.993,23.558
4,0.000,940.429,1.792,34.000,24.000,960.000,540.000,0,26.919,0.876,0.896,138.230,54.457,23.023
5,0.375,608.542,1.792,28.000,24.000,960.000,540.000,0,37.501,0.961,0.967,118.522,59.994,57.698
3,0.000,352.561,1.625,28.000,24.000,640.000,360.000,0,35.283,0.947,0.958,91.887,52.756,46.128
2,0.375,306.794,1.833,34.000,24.000,960.000,540.000,0,33.590,0.946,0.958,91.787,51.283,44.045
3,0.000,391.916,1.833,28.000,24.000,640.000,360.000,0,35.062,0.953,0.964,71.673,56.696,58.159
5,0.000,466.063,1.833,31.000,24.000,1280.000,720.000,0,38.418,0.976,0.981,37.834,75.253,74.659
7,0.000,678.340,1.833,31.000,24.000,1920.000,1080.000,0,40.398,0.984,0.987,23.139,82.665,78.068
7,0.000,755.162,1.833,31.000,24.000,1920.000,1080.000,0,39.815,0.982,0.986,17.177,82.436,78.386
9,0.000,1005.220,1.833,28.000,24.000,1920.000,1080.000,0,41.417,0.988,0.990,18.752,86.352,82.955
9,0.000,981.369,1.833,28.000,24.000,1920.000,1080.000,0,41.361,0.989,0.990,11.958,87.102,43.432
