representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
0,0.000,195.916,1.792,34.000,24.000,480.000,270.000,0,30.149,0.854,0.889,769.419,32.646,20.953
0,0.000,207.065,1.792,34.000,24.000,480.000,270.000,0,29.123,0.831,0.871,653.697,35.648,18.419
0,0.000,245.434,1.792,37.000,24.000,640.000,360.000,0,23.948,0.743,0.790,410.625,28.176,14.000
2,0.000,561.448,1.792,37.000,24.000,960.000,540.000,0,24.940,0.835,0.861,210.626,44.361,17.186
4,0.000,940.429,1.792,34.000,24.000,960.000,540.000,0,26.919,0.876,0.896,138.507,54.457,22.000
5,0.000,608.542,1.792,28.000,24.000,960.000,540.000,0,37.501,0.961,0.967,118.522,59.994,54.233
5,0.000,621.086,1.625,28.000,24.000,960.000,540.000,0,37.180,0.967,0.973,49.464,66.960,62.513
5,0.000,599.908,1.833,31.000,24.000,1280.000,720.000,0,36.920,0.975,0.980,33.702,71.737,69.091
7,0.000,972.493,1.833,28.000,24.000,1280.000,720.000,0,38.543,0.978,0.982,25.129,79.698,70.614
7,0.000,799.628,1.833,31.000,24.000,1920.000,1080.000,0,39.911,0.983,0.986,21.649,82.317,77.727
7,0.000,678.340,1.833,31.000,24.000,1920.000,1080.000,0,40.398,0.984,0.987,22.812,82.665,79.727
7,0.000,755.162,1.833,31.000,24.000,1920.000,1080.000,0,39.815,0.982,0.986,17.177,82.436,75.682
7,0.000,746.932,1.833,31.000,24.000,1920.000,1080.000,0,39.878,0.982,0.986,30.245,80.816,78.227
7,0.000,737.647,1.833,31.000,24.000,1920.000,1080.000,0,39.850,0.984,0.987,19.684,81.965,78.545
