representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
1,0.000,313.406,1.417,34.000,24.000,960.000,540.000,0,27.795,0.926,0.932,99.851,49.727,38.471
5,0.000,938.085,1.750,25.000,24.000,640.000,360.000,0,35.599,0.954,0.965,171.635,72.426,47.381
7,0.000,1017.998,1.750,25.000,24.000,960.000,540.000,0,37.214,0.968,0.974,33.411,79.809,63.000
7,0.000,1367.165,1.792,22.000,24.000,640.000,360.000,0,35.579,0.962,0.970,43.953,81.154,58.721
6,0.000,1309.418,1.792,25.000,24.000,640.000,360.000,0,32.696,0.928,0.943,103.820,67.646,43.186
7,0.000,1516.407,1.792,31.000,24.000,1280.000,720.000,0,31.856,0.938,0.948,94.837,70.485,45.628
7,0.000,1496.350,1.792,34.000,24.000,1920.000,1080.000,0,30.337,0.953,0.957,35.219,68.688,54.465
7,0.000,1717.257,1.792,34.000,24.000,1920.000,1080.000,0,30.105,0.948,0.952,39.708,67.943,52.372
8,0.000,2073.725,1.667,34.000,24.000,1920.000,1080.000,0,30.000,0.941,0.947,49.197,67.574,49.175
8,0.000,1889.446,1.250,25.000,24.000,1280.000,720.000,0,37.400,0.970,0.971,29.228,83.111,73.033
8,0.000,1380.121,1.917,31.000,24.000,1920.000,1080.000,0,36.645,0.963,0.969,71.519,81.159,67.413
9,0.000,1276.552,1.292,28.000,24.000,1920.000,1080.000,1,39.531,0.987,0.988,13.159,86.246,73.935
9,0.000,1953.120,0.500,22.000,24.000,960.000,540.000,1,36.937,0.971,0.972,21.911,87.101,76.750
8,0.000,1437.418,1.583,31.000,24.000,1920.000,1080.000,0,38.715,0.967,0.973,52.070,80.853,74.184
9,0.000,1915.491,1.292,28.000,24.000,1920.000,1080.000,1,37.113,0.979,0.980,11.808,88.666,76.935
7,0.000,1100.141,1.250,31.000,24.000,1920.000,1080.000,0,35.321,0.971,0.973,18.539,81.992,71.600
9,0.000,1450.376,0.958,28.000,24.000,1920.000,1080.000,1,40.929,0.986,0.988,14.171,86.140,74.652
