representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.000,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,45.138
0,0.000,217.680,1.933,31.000,30.000,640.000,360.000,0,31.909,0.955,0.954,159.843,54.873,47.793
1,0.133,213.373,1.867,28.000,30.000,640.000,360.000,0,35.102,0.973,0.972,79.100,65.224,62.643
0,0.000,127.036,1.900,31.000,30.000,640.000,360.000,0,34.305,0.965,0.966,81.926,58.789,61.509
0,0.000,157.928,1.900,28.000,30.000,640.000,360.000,0,35.991,0.977,0.976,38.110,67.866,69.772
0,0.000,109.697,1.833,31.000,30.000,640.000,360.000,0,34.974,0.968,0.968,59.511,61.554,65.055
1,0.000,241.685,1.600,31.000,30.000,960.000,540.000,0,37.395,0.975,0.975,42.979,65.636,62.708
0,0.000,179.465,1.600,28.000,30.000,640.000,360.000,0,37.177,0.975,0.975,45.642,63.015,59.458
2,0.000,334.907,1.567,31.000,30.000,960.000,540.000,0,35.814,0.969,0.969,56.148,67.399,68.106
2,0.000,268.468,1.567,28.000,30.000,960.000,540.000,0,38.376,0.984,0.983,25.394,78.775,79.553
2,0.000,294.701,1.700,28.000,30.000,960.000,540.000,0,39.472,0.983,0.982,27.462,72.903,71.078
2,0.000,291.955,1.667,28.000,30.000,960.000,540.000,0,39.662,0.983,0.982,28.866,74.645,70.840
0,0.000,204.789,1.867,31.000,30.000,640.000,360.000,0,33.226,0.955,0.957,111.908,56.785,54.143
2,0.000,380.976,1.333,31.000,30.000,960.000,540.000,0,35.194,0.967,0.967,44.965,68.637,64.975
4,0.000,633.564,1.333,28.000,30.000,1280.000,720.000,0,38.612,0.986,0.984,16.577,81.953,72.250
