representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.020
0,0.000,127.285,1.700,28.000,30.000,640.000,360.000,0,39.855,0.986,0.987,57.305,57.620,37.373
0,0.000,175.035,1.700,31.000,30.000,960.000,540.000,0,39.550,0.982,0.984,58.529,53.215,36.431
0,0.000,165.774,1.700,28.000,30.000,640.000,360.000,0,38.481,0.977,0.980,75.952,46.511,29.843
5,0.000,940.932,1.700,28.000,30.000,1920.000,1080.000,0,43.963,0.990,0.991,21.607,80.926,67.902
5,0.000,624.782,1.667,25.000,30.000,1280.000,720.000,0,43.555,0.993,0.993,7.696,82.841,61.080
6,0.000,1534.248,1.900,25.000,30.000,1920.000,1080.000,0,45.021,0.995,0.994,4.323,88.310,75.088
6,0.000,1580.935,1.900,25.000,30.000,1920.000,1080.000,0,44.717,0.994,0.994,4.288,89.515,76.351
0,0.000,146.855,1.900,28.000,30.000,640.000,360.000,0,37.988,0.991,0.990,23.725,57.705,29.544
0,0.000,174.206,1.900,28.000,30.000,640.000,360.000,0,38.240,0.991,0.991,18.680,57.156,21.614
1,0.000,227.217,1.900,31.000,30.000,960.000,540.000,0,39.462,0.989,0.989,59.219,59.760,28.965
6,0.000,963.154,1.900,25.000,30.000,1920.000,1080.000,0,45.847,0.995,0.994,3.196,88.780,72.544
5,0.000,606.274,1.900,28.000,30.000,1920.000,1080.000,0,45.075,0.995,0.994,5.150,85.112,77.246
6,0.000,1356.956,1.900,25.000,30.000,1920.000,1080.000,0,45.550,0.995,0.994,3.462,88.709,79.228
6,0.000,1518.933,1.767,25.000,30.000,1920.000,1080.000,0,45.801,0.995,0.994,2.159,89.687,78.717
