representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.039
5,0.000,480.974,1.700,25.000,30.000,1280.000,720.000,0,44.343,0.993,0.993,13.940,80.639,66.235
4,0.000,535.012,1.700,31.000,30.000,1920.000,1080.000,0,42.821,0.989,0.990,20.667,73.423,63.490
3,0.000,455.976,1.700,28.000,30.000,1280.000,720.000,0,42.018,0.986,0.988,30.265,70.937,55.353
4,0.000,489.859,1.700,28.000,30.000,1280.000,720.000,0,42.036,0.986,0.987,40.144,72.723,55.745
5,0.000,624.782,1.667,25.000,30.000,1280.000,720.000,0,43.555,0.993,0.993,7.741,82.841,59.220
5,0.000,769.705,1.900,25.000,30.000,1280.000,720.000,0,42.726,0.993,0.993,10.591,80.276,61.860
4,0.000,600.341,1.900,28.000,30.000,1280.000,720.000,0,41.090,0.990,0.990,18.884,74.206,51.228
4,0.000,409.655,1.900,28.000,30.000,1280.000,720.000,0,41.842,0.994,0.993,7.277,79.049,50.860
5,0.000,671.069,1.900,25.000,30.000,1280.000,720.000,0,43.317,0.995,0.994,3.354,84.427,57.175
4,0.000,444.223,1.900,28.000,30.000,1280.000,720.000,0,42.418,0.993,0.993,19.829,76.544,52.368
5,0.000,665.760,1.900,28.000,30.000,1920.000,1080.000,0,44.483,0.994,0.994,6.040,84.272,67.456
5,0.000,606.274,1.900,28.000,30.000,1920.000,1080.000,0,45.075,0.995,0.994,5.168,85.112,76.702
5,0.000,684.808,1.900,25.000,30.000,1280.000,720.000,0,43.341,0.993,0.993,7.423,81.674,67.070
4,0.000,540.666,1.767,28.000,30.000,1280.000,720.000,0,42.456,0.992,0.991,8.990,77.463,54.623
