representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.956
8,0.000,987.153,1.875,28.000,24.000,1920.000,1080.000,0,38.438,0.982,0.983,11.634,92.791,77.933
8,0.000,850.867,1.875,28.000,24.000,1920.000,1080.000,0,38.429,0.984,0.985,9.365,87.829,81.711
7,0.000,690.334,1.875,31.000,24.000,1920.000,1080.000,0,37.310,0.976,0.978,13.604,83.222,76.489
8,0.000,692.690,1.750,28.000,24.000,1920.000,1080.000,0,39.365,0.984,0.985,11.646,87.891,82.214
7,0.000,1024.623,1.583,34.000,24.000,1920.000,1080.000,0,30.940,0.962,0.961,35.621,74.057,64.053
7,0.000,1051.205,1.583,34.000,24.000,1920.000,1080.000,0,30.888,0.960,0.960,40.420,73.429,60.342
7,0.000,1058.021,1.583,34.000,24.000,1920.000,1080.000,0,31.048,0.961,0.961,37.313,73.523,60.974
8,0.000,1459.803,1.500,31.000,24.000,1920.000,1080.000,0,33.066,0.978,0.977,22.328,81.807,71.944
9,0.000,1326.434,1.792,25.000,24.000,1920.000,1080.000,1,41.339,0.992,0.992,7.824,92.181,84.349
9,0.000,1549.922,1.792,25.000,24.000,1920.000,1080.000,1,41.306,0.991,0.991,8.464,94.121,85.581
8,0.000,940.124,1.833,31.000,24.000,1920.000,1080.000,0,37.601,0.976,0.979,15.735,78.601,74.205
8,0.000,926.129,1.833,31.000,24.000,1920.000,1080.000,0,37.335,0.976,0.979,13.957,79.161,72.659
8,0.000,904.786,1.750,31.000,24.000,1920.000,1080.000,0,37.286,0.976,0.979,18.010,80.017,73.119
8,0.000,822.912,1.083,28.000,24.000,1920.000,1080.000,0,40.747,0.986,0.988,13.731,84.538,78.923
8,0.000,848.763,1.042,28.000,24.000,1920.000,1080.000,0,40.737,0.986,0.988,15.571,85.207,80.360
