representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
0,0.667,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,37.900
0,0.667,172.880,1.600,37.000,30.000,960.000,540.000,0,31.087,0.954,0.952,107.807,51.844,40.146
0,4.300,253.932,1.967,34.000,30.000,960.000,540.000,0,32.533,0.957,0.957,60.223,46.220,39.305
0,0.000,229.473,1.967,34.000,30.000,960.000,540.000,0,32.709,0.959,0.958,59.767,47.603,42.424
0,0.000,255.982,1.967,34.000,30.000,960.000,540.000,0,32.659,0.958,0.958,77.460,45.737,40.542
0,0.000,168.655,1.967,34.000,30.000,960.000,540.000,0,33.487,0.967,0.966,106.265,52.660,23.712
1,0.000,225.305,1.900,34.000,30.000,960.000,540.000,0,34.038,0.966,0.967,79.301,53.533,23.860
1,0.000,269.001,1.033,28.000,30.000,640.000,360.000,0,35.753,0.968,0.968,40.690,54.089,25.677
0,0.000,192.743,1.033,28.000,30.000,640.000,360.000,0,36.410,0.972,0.972,41.453,56.135,22.903
0,0.000,340.783,1.867,34.000,30.000,960.000,540.000,0,29.038,0.845,0.847,482.965,19.545,23.714
0,0.000,442.290,1.867,28.000,30.000,640.000,360.000,0,30.190,0.902,0.898,251.553,26.685,27.446
1,0.000,647.379,1.867,34.000,30.000,1280.000,720.000,0,29.867,0.879,0.878,291.120,29.106,28.268
0,0.000,454.453,1.867,28.000,30.000,640.000,360.000,0,29.867,0.890,0.887,249.698,25.777,0.000
1,0.000,558.180,1.867,34.000,30.000,1280.000,720.000,0,30.455,0.880,0.881,254.433,33.200,0.000
1,0.000,609.277,1.833,31.000,30.000,960.000,540.000,0,30.371,0.899,0.897,217.042,34.185,0.000
