representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.633,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,46.103
0,1.967,217.680,1.933,31.000,30.000,640.000,360.000,0,31.909,0.955,0.954,159.843,54.873,56.069
0,1.933,155.901,1.867,31.000,30.000,640.000,360.000,0,33.807,0.962,0.962,126.114,56.101,81.357
0,0.000,127.036,1.900,31.000,30.000,640.000,360.000,0,34.305,0.965,0.966,81.948,58.789,80.439
2,0.000,263.474,1.900,28.000,30.000,960.000,540.000,0,38.064,0.985,0.983,23.827,78.040,76.439
3,0.000,251.507,1.833,28.000,30.000,960.000,540.000,0,38.336,0.985,0.983,20.329,79.066,70.000
3,0.000,494.175,1.600,28.000,30.000,1280.000,720.000,0,40.176,0.988,0.986,15.881,79.803,77.896
3,0.000,347.720,1.600,31.000,30.000,1280.000,720.000,0,38.866,0.983,0.982,28.104,74.346,78.542
2,0.000,334.907,1.567,31.000,30.000,960.000,540.000,0,35.814,0.969,0.969,56.155,67.399,77.915
2,0.000,268.468,1.567,28.000,30.000,960.000,540.000,0,38.376,0.984,0.983,25.394,78.775,78.319
3,0.000,408.748,1.700,25.000,30.000,960.000,540.000,0,40.811,0.988,0.987,15.341,79.607,79.647
3,0.000,398.606,1.667,25.000,30.000,960.000,540.000,0,40.982,0.989,0.987,16.923,81.111,80.980
4,0.000,698.263,1.867,28.000,30.000,1280.000,720.000,0,37.992,0.985,0.983,21.692,81.512,0.000
4,0.000,773.112,1.333,28.000,30.000,1280.000,720.000,0,38.030,0.984,0.982,16.890,82.418,0.000
4,0.000,633.564,1.333,28.000,30.000,1280.000,720.000,0,38.612,0.986,0.984,16.000,81.953,0.000
