representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.943
0,0.000,142.602,1.733,31.000,30.000,640.000,360.000,0,32.474,0.964,0.960,30.238,50.889,38.750
0,0.000,157.694,1.733,31.000,30.000,640.000,360.000,0,32.334,0.960,0.957,103.592,49.752,37.596
3,0.000,729.738,1.733,28.000,30.000,960.000,540.000,0,33.585,0.978,0.972,43.195,65.952,49.981
6,0.000,2564.049,1.733,28.000,30.000,1920.000,1080.000,0,36.973,0.990,0.986,21.731,85.297,71.442
0,0.000,278.130,1.600,34.000,30.000,960.000,540.000,0,29.552,0.967,0.956,38.814,49.834,37.333
0,0.000,128.200,2.000,37.000,30.000,1280.000,720.000,0,33.224,0.981,0.976,18.768,66.731,46.150
1,0.000,139.520,1.800,31.000,30.000,960.000,540.000,0,37.703,0.983,0.982,19.100,70.742,68.389
6,0.000,829.444,1.800,25.000,30.000,1920.000,1080.000,0,42.763,0.995,0.993,3.869,91.641,83.444
6,0.000,837.564,1.800,25.000,30.000,1920.000,1080.000,0,42.878,0.995,0.993,6.630,92.285,85.185
6,0.000,1332.538,1.800,25.000,30.000,1920.000,1080.000,0,46.363,0.993,0.992,8.973,92.639,86.130
6,0.000,1801.964,1.800,25.000,30.000,1920.000,1080.000,0,40.683,0.994,0.991,5.867,90.514,83.204
5,0.000,879.427,1.800,25.000,30.000,960.000,540.000,0,39.412,0.987,0.985,77.590,79.089,72.519
6,0.000,1025.778,1.800,19.000,30.000,1280.000,720.000,0,44.577,0.994,0.992,21.471,85.119,84.685
0,0.000,151.167,1.700,25.000,30.000,640.000,360.000,0,40.737,0.986,0.984,34.039,69.170,79.196
